ITEM,Item,BANK,Bank,COU,Country,YEA,Year,Value,Flag Codes,Flags
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,204303.82,204303.822009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,20440.7,20440.72009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,204406.87,204406.872009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,2045.45,2045.452009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,204797.17,204797.172009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,2051.99,2051.992009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,20662.93,20662.932009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,207.35,207.352009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,20760.37,20760.372009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,2080.29,2080.292009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,20899.21,20899.212009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,20929.86,20929.862009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,209465.84,209465.842009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,21.31,21.312009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,21002.53,21002.532009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,2101.44,2101.442009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,2104329.51,2104329.512009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,21092.3,21092.32009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SVN,Sweden,2009,2009,21121.16,21121.162009,All banksSVN
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,21124.85,21124.852009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,211387.45,211387.452009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,211675.84,211675.842009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,211676.54,211676.542009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,21180.6,21180.62009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,21181.02,21181.022009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,21236842.41,21236842.412009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,21251.3,21251.32009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,213427.45,213427.452009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,213588.6,213588.62009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,2138.34,2138.342009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,2139.93,2139.932009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,21405.37,21405.372009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,214092.69,214092.692009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,21485.2,21485.22009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,21499.58,21499.582009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,215.17,215.172009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,215228.94,215228.942009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,2152577.17,2152577.172009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,21591.7,21591.72009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,21630.6,21630.62009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,2167.59,2167.592009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,21731.01,21731.012009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,21754.93,21754.932009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,2177943.88,2177943.882009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,2183242.62,2183242.622009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,218566.1,218566.12009,All banksSWE
IN13TD,8. Net provisions,ALL,All banks,SWE,Sweden,2009,2009,2187.27,2187.272009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Sweden,2009,2009,219407.6,219407.62009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Sweden,2009,2009,22034.7,22034.72009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Sweden,2009,2009,22056.34,22056.342009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Sweden,2009,2009,22059.8,22059.82009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Sweden,2009,2009,2206124.5,2206124.52009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Sweden,2009,2009,2211409.5,2211409.52009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Sweden,2009,2009,22145014.75,22145014.752009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Sweden,2009,2009,2222.48,2222.482009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Sweden,2009,2009,222347.84,222347.842009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Sweden,2009,2009,222874.71,222874.712009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Sweden,2009,2009,22308.47,22308.472009,All banksSWE
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.290.391.219,12903912192008,All banksRUS
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.291.065.717,12910657172008,All banksRUS
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.291.781.024,12917810242008,All banksRUS
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.298.043.069,12980430692008,All banksRUS
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.304.288.892,13042888922008,All banksRUS
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.311.763.778,13117637782008,All banksRUS
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.313.157.334,13131573342008,All banksRUS
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.315.053.784,13150537842008,All banksRUS
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.315.572.037,13155720372008,All banksRUS
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.320.162.876,13201628762008,All banksRUS
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.320.186.133,13201861332008,All banksRUS
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.323.029.064,13230290642008,All banksRUS
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.339.337.689,13393376892008,All banksRUS
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.341.831.461,13418314612008,All banksRUS
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.346.615.494,13466154942008,All banksRUS
IN09TD,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.346.839.433,13468394332008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.355.285.436,13552854362008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.355.951.479,13559514792008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.360.274.592,13602745922008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.368.066.894,13680668942008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.371.810.665,13718106652008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.372.327.559,13723275592008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.378.439.484,13784394842008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.379.631.796,13796317962008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.395.273.965,13952739652008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.400.102.426,14001024262008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.400.320.289,14003202892008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.401.474.343,14014743432008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.410.620.143,14106201432008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.415.616.396,14156163962008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.417.188.139,14171881392008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.418.992.063,14189920632008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.423.133.374,14231333742008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.426.950.484,14269504842008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.437.862.745,14378627452008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.456.710.296,14567102962008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.458.022.875,14580228752008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.458.034.342,14580343422008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.462.787.998,14627879982008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.475.231.142,14752311422008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.476.033.041,14760330412008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.476.532.538,14765325382008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.481.036.847,14810368472008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.484.787.719,14847877192008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.487.766.922,14877669222008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.491.818.098,14918180982008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.496.743.998,14967439982008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.505.292.344,15052923442008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.506.846.004,15068460042008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.507.464.714,15074647142008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.516.100.228,15161002282008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.524.559.235,15245592352008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.530.829.574,15308295742008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1533502859,15335028592008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.541.162.308,15411623082008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.541.354.931,15413549312008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.543.039.625,15430396252008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.557.139.728,15571397282008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.559.198.009,15591980092008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.565.300.116,15653001162008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.566.919.941,15669199412008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.567.971.605,15679716052008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.579.091.355,15790913552008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.579.823.765,15798237652008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.580.280.459,15802804592008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.580.292.112,15802921122008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.588.571.054,15885710542008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.596.381.139,15963811392008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.597.271.034,15972710342008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.600.553.852,16005538522008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.621.160.437,16211604372008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.622.736.006,16227360062008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1625819764,16258197642008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.627.194.442,16271944422008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.633.236.249,16332362492008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.633.934.906,16339349062008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.635.847.515,16358475152008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.637.294.949,16372949492008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.637.470.047,16374700472008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.642.616.805,16426168052008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.645.388.612,16453886122008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.654.383.779,16543837792008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.654.660.731,16546607312008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.657.205.077,16572050772008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.668.894.945,16688949452008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.675.894.694,16758946942008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.678.434.805,16784348052008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.679.827.374,16798273742008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.684.723.965,16847239652008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.690.714.324,16907143242008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.691.536.404,16915364042008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.692.713.898,16927138982008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.705.388.575,17053885752008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.707.402.074,17074020742008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.711.184.286,17111842862008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.725.188.236,17251882362008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.730.549.182,17305491822008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.731.403.298,17314032982008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.740.220.995,17402209952008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.745.431.235,17454312352008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.746.421.254,17464212542008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.761.912.371,17619123712008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.762.450.585,17624505852008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.766.324.947,17663249472008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.772.627.269,17726272692008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.772.886.631,17728866312008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.778.898.846,17788988462008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.783.860.891,17838608912008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.787.816.596,17878165962008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.789.592.297,17895922972008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.789.625.071,17896250712008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.796.358.483,17963584832008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.799.672.898,17996728982008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.811.033.051,18110330512008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.825.388.291,18253882912008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.840.148.691,18401486912008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.844.277.422,18442774222008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.856.358.535,18563585352008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.897.725.997,18977259972008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.907.534.186,19075341862008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.915.220.509,19152205092008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.916.304.072,19163040722008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.928.856.179,19288561792008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.930.805.607,19308056072008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.950.177.181,19501771812008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.962.343.756,19623437562008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.965.400.137,19654001372008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.968.711.692,19687116922008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.974.842.968,19748429682008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.981.150.633,19811506332008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,1.984.962.814,19849628142008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,2.023.332.089,20233320892008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,2.032.787.028,20327870282008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,2.045.934.451,20459344512008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,2.047.159.835,20471598352008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,2.055.845.326,20558453262008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,2.061.645.678,20616456782008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,2.063.629.873,20636298732008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,2.066.149.639,20661496392008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,2.068.950.684,20689506842008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,2.080.423.165,20804231652008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,2.087.322.667,20873226672008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,2.095.842.831,20958428312008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,2.103.720.015,21037200152008,All banksRUS
IN10TE,6.b. Property costs,ALL,All banks,RUS,Spain,2008,2008,2.110.034.159,21100341592008,All banksRUS
